Date,Close
3/1/2018 15:59:59,312
3/2/2018 15:59:59,306
3/5/2018 15:59:59,306
3/6/2018 15:59:59,316
3/7/2018 15:59:59,296
3/8/2018 15:59:59,296
3/9/2018 15:59:59,296
3/12/2018 15:59:59,298
3/13/2018 15:59:59,292
3/14/2018 15:59:59,280
3/15/2018 15:59:59,276
3/16/2018 15:59:59,284
3/19/2018 15:59:59,284
3/20/2018 15:59:59,284
3/21/2018 15:59:59,294
3/22/2018 15:59:59,288
3/23/2018 15:59:59,288
3/26/2018 15:59:59,286
3/27/2018 15:59:59,288
3/28/2018 15:59:59,280
3/29/2018 15:59:59,286
4/2/2018 15:59:59,288
4/3/2018 15:59:59,286
4/4/2018 15:59:59,276
4/5/2018 15:59:59,280
4/6/2018 15:59:59,278
4/9/2018 15:59:59,276
4/10/2018 15:59:59,276
4/11/2018 15:59:59,282
4/12/2018 15:59:59,278
4/13/2018 15:59:59,278
4/16/2018 15:59:59,278
4/17/2018 15:59:59,282
4/18/2018 15:59:59,278
4/19/2018 15:59:59,272
4/20/2018 15:59:59,272
4/23/2018 15:59:59,270
4/24/2018 15:59:59,262
4/25/2018 15:59:59,252
4/26/2018 15:59:59,238
4/27/2018 15:59:59,234
4/30/2018 15:59:59,240
5/2/2018 15:59:59,278
5/3/2018 15:59:59,264
5/4/2018 15:59:59,250
5/7/2018 15:59:59,256
5/8/2018 15:59:59,244
5/9/2018 15:59:59,242
5/11/2018 15:59:59,248
5/14/2018 15:59:59,242
5/15/2018 15:59:59,254
5/16/2018 15:59:59,266
5/17/2018 15:59:59,274
5/18/2018 15:59:59,266
5/21/2018 15:59:59,258
5/22/2018 15:59:59,252
5/23/2018 15:59:59,254
5/24/2018 15:59:59,258
5/25/2018 15:59:59,262
5/28/2018 15:59:59,264
5/30/2018 15:59:59,252
5/31/2018 15:59:59,264
6/4/2018 15:59:59,260
6/5/2018 15:59:59,262
6/6/2018 15:59:59,258
6/7/2018 15:59:59,260
6/8/2018 15:59:59,262
6/20/2018 15:59:59,258
6/21/2018 15:59:59,254
6/22/2018 15:59:59,246
6/25/2018 15:59:59,236
6/26/2018 15:59:59,224
6/27/2018 15:59:59,208
6/28/2018 15:59:59,200
6/29/2018 15:59:59,226
7/2/2018 15:59:59,212
7/3/2018 15:59:59,204
7/4/2018 15:59:59,208
7/5/2018 15:59:59,214
7/6/2018 15:59:59,212
7/9/2018 15:59:59,216
7/10/2018 15:59:59,220
7/11/2018 15:59:59,226
7/12/2018 15:59:59,230
7/13/2018 15:59:59,228
7/16/2018 15:59:59,228
7/17/2018 15:59:59,222
7/18/2018 15:59:59,226
7/19/2018 15:59:59,226
7/20/2018 15:59:59,224
7/23/2018 15:59:59,226
7/24/2018 15:59:59,244
7/25/2018 15:59:59,254
7/26/2018 15:59:59,248
7/27/2018 15:59:59,262
7/30/2018 15:59:59,268
7/31/2018 15:59:59,260
8/1/2018 15:59:59,258
8/2/2018 15:59:59,258
8/3/2018 15:59:59,258
8/6/2018 15:59:59,260
8/7/2018 15:59:59,252
8/8/2018 15:59:59,246
8/9/2018 15:59:59,234
8/10/2018 15:59:59,232
8/13/2018 15:59:59,220
8/14/2018 15:59:59,218
8/15/2018 15:59:59,222
8/16/2018 15:59:59,218
8/20/2018 15:59:59,226
8/21/2018 15:59:59,224
8/23/2018 15:59:59,222
8/24/2018 15:59:59,218
8/27/2018 15:59:59,224
8/28/2018 15:59:59,222
8/29/2018 15:59:59,240
8/30/2018 15:59:59,228
8/31/2018 15:59:59,240
9/3/2018 15:59:59,228
9/4/2018 15:59:59,224
9/5/2018 15:59:59,212
9/6/2018 15:59:59,212
9/7/2018 15:59:59,210
9/10/2018 15:59:59,214
9/12/2018 15:59:59,222
9/13/2018 15:59:59,224
9/14/2018 15:59:59,224
9/17/2018 15:59:59,220
9/18/2018 15:59:59,222
9/19/2018 15:59:59,222
9/20/2018 15:59:59,224
9/21/2018 15:59:59,222
9/24/2018 15:59:59,220
9/25/2018 15:59:59,222
9/26/2018 15:59:59,218
9/27/2018 15:59:59,214
9/28/2018 15:59:59,216
10/1/2018 15:59:59,216
10/2/2018 15:59:59,208
10/3/2018 15:59:59,208
10/4/2018 15:59:59,202
10/5/2018 15:59:59,200
10/8/2018 15:59:59,198
10/9/2018 15:59:59,200
10/10/2018 15:59:59,200
10/11/2018 15:59:59,188
10/12/2018 15:59:59,190
10/15/2018 15:59:59,178
10/16/2018 15:59:59,179
10/17/2018 15:59:59,182
10/18/2018 15:59:59,177
10/19/2018 15:59:59,177
10/22/2018 15:59:59,174
10/23/2018 15:59:59,170
10/24/2018 15:59:59,173
10/25/2018 15:59:59,172
10/26/2018 15:59:59,172
10/29/2018 15:59:59,167
10/30/2018 15:59:59,164
10/31/2018 15:59:59,169
11/1/2018 15:59:59,167
11/2/2018 15:59:59,165
11/5/2018 15:59:59,165
11/6/2018 15:59:59,166
11/7/2018 15:59:59,169
11/8/2018 15:59:59,190
11/9/2018 15:59:59,182
11/12/2018 15:59:59,180
11/13/2018 15:59:59,175
11/14/2018 15:59:59,166
11/15/2018 15:59:59,166
11/16/2018 15:59:59,171
11/19/2018 15:59:59,164
11/21/2018 15:59:59,154
11/22/2018 15:59:59,153
11/23/2018 15:59:59,151
11/26/2018 15:59:59,135
11/27/2018 15:59:59,130
11/28/2018 15:59:59,126
11/29/2018 15:59:59,129
11/30/2018 15:59:59,130
12/3/2018 15:59:59,135
12/4/2018 15:59:59,140
12/5/2018 15:59:59,136
12/6/2018 15:59:59,131
12/7/2018 15:59:59,130
12/10/2018 15:59:59,128
12/11/2018 15:59:59,128
12/12/2018 15:59:59,128
12/13/2018 15:59:59,130
12/14/2018 15:59:59,129
12/17/2018 15:59:59,126
12/18/2018 15:59:59,123
12/19/2018 15:59:59,120
12/20/2018 15:59:59,115
12/21/2018 15:59:59,113
12/26/2018 15:59:59,104
12/27/2018 15:59:59,104
12/28/2018 15:59:59,103
1/2/2019 15:59:59,102
1/3/2019 15:59:59,117
1/4/2019 15:59:59,131
1/7/2019 15:59:59,137
1/8/2019 15:59:59,138
1/9/2019 15:59:59,142
1/10/2019 15:59:59,146
1/11/2019 15:59:59,152
1/14/2019 15:59:59,150
1/15/2019 15:59:59,153
1/16/2019 15:59:59,159
1/17/2019 15:59:59,164
1/18/2019 15:59:59,174
1/21/2019 15:59:59,174
1/22/2019 15:59:59,167
1/23/2019 15:59:59,180
1/24/2019 15:59:59,179
1/25/2019 15:59:59,172
1/28/2019 15:59:59,172
1/29/2019 15:59:59,167
1/30/2019 15:59:59,161
1/31/2019 15:59:59,168
2/1/2019 15:59:59,162
2/4/2019 15:59:59,162
2/6/2019 15:59:59,162
2/7/2019 15:59:59,158
2/8/2019 15:59:59,154
2/11/2019 15:59:59,148
2/12/2019 15:59:59,166
2/13/2019 15:59:59,163
2/14/2019 15:59:59,153
2/15/2019 15:59:59,151
2/18/2019 15:59:59,153
2/19/2019 15:59:59,154
2/20/2019 15:59:59,150
2/21/2019 15:59:59,163
2/22/2019 15:59:59,158
2/25/2019 15:59:59,156
2/26/2019 15:59:59,152
2/27/2019 15:59:59,155
2/28/2019 15:59:59,150
3/1/2019 15:59:59,152
3/4/2019 15:59:59,153
3/5/2019 15:59:59,148
3/6/2019 15:59:59,148
3/8/2019 15:59:59,142
3/11/2019 15:59:59,132
3/12/2019 15:59:59,130
3/13/2019 15:59:59,129
3/14/2019 15:59:59,130
3/15/2019 15:59:59,133
3/18/2019 15:59:59,129
3/19/2019 15:59:59,130
3/20/2019 15:59:59,137
3/21/2019 15:59:59,133
3/22/2019 15:59:59,133
3/25/2019 15:59:59,129
3/26/2019 15:59:59,129
3/27/2019 15:59:59,129
3/28/2019 15:59:59,127
3/29/2019 15:59:59,123
4/1/2019 15:59:59,122
4/2/2019 15:59:59,122
4/4/2019 15:59:59,117
4/5/2019 15:59:59,113
4/8/2019 15:59:59,112
4/9/2019 15:59:59,116
4/10/2019 15:59:59,117
4/11/2019 15:59:59,112
4/12/2019 15:59:59,110
4/15/2019 15:59:59,112
4/16/2019 15:59:59,113
4/18/2019 15:59:59,113
4/22/2019 15:59:59,113
4/23/2019 15:59:59,125
4/24/2019 15:59:59,121
4/25/2019 15:59:59,123
4/26/2019 15:59:59,123
4/29/2019 15:59:59,129
4/30/2019 15:59:59,123
5/2/2019 15:59:59,124
5/3/2019 15:59:59,123
5/6/2019 15:59:59,118
5/7/2019 15:59:59,130
5/8/2019 15:59:59,127
5/9/2019 15:59:59,120
5/10/2019 15:59:59,124
5/13/2019 15:59:59,125
5/14/2019 15:59:59,126
5/15/2019 15:59:59,117
5/16/2019 15:59:59,114
5/17/2019 15:59:59,112
5/20/2019 15:59:59,114
5/21/2019 15:59:59,115
5/22/2019 15:59:59,113
5/23/2019 15:59:59,115
5/24/2019 15:59:59,114
5/27/2019 15:59:59,115
5/28/2019 15:59:59,114
5/29/2019 15:59:59,117
5/31/2019 15:59:59,118
6/10/2019 15:59:59,122
6/11/2019 15:59:59,125
6/12/2019 15:59:59,123
6/13/2019 15:59:59,120
6/14/2019 15:59:59,119
6/17/2019 15:59:59,118
6/18/2019 15:59:59,118
6/19/2019 15:59:59,119
6/20/2019 15:59:59,120
6/21/2019 15:59:59,121
6/24/2019 15:59:59,119
6/25/2019 15:59:59,130
6/26/2019 15:59:59,120
6/27/2019 15:59:59,119
6/28/2019 15:59:59,119
7/1/2019 15:59:59,122
7/2/2019 15:59:59,120
7/3/2019 15:59:59,119
7/4/2019 15:59:59,118
7/5/2019 15:59:59,122
7/8/2019 15:59:59,118
7/9/2019 15:59:59,119
7/10/2019 15:59:59,119
7/11/2019 15:59:59,118
7/12/2019 15:59:59,118
7/15/2019 15:59:59,117
7/16/2019 15:59:59,117
7/17/2019 15:59:59,115
7/18/2019 15:59:59,117
7/19/2019 15:59:59,116
7/22/2019 15:59:59,116
7/23/2019 15:59:59,116
7/24/2019 15:59:59,115
7/25/2019 15:59:59,114
7/26/2019 15:59:59,111
7/29/2019 15:59:59,109
7/30/2019 15:59:59,109
7/31/2019 15:59:59,108
8/1/2019 15:59:59,114
8/2/2019 15:59:59,111
8/5/2019 15:59:59,106
8/6/2019 15:59:59,103
8/7/2019 15:59:59,104
8/8/2019 15:59:59,103
8/9/2019 15:59:59,103
8/12/2019 15:59:59,103
8/13/2019 15:59:59,100
8/14/2019 15:59:59,100
8/15/2019 15:59:59,99
8/16/2019 15:59:59,95
8/19/2019 15:59:59,94
8/20/2019 15:59:59,95
8/21/2019 15:59:59,94
8/22/2019 15:59:59,92
8/23/2019 15:59:59,92
8/26/2019 15:59:59,89
8/27/2019 15:59:59,91
8/28/2019 15:59:59,90
8/29/2019 15:59:59,95
8/30/2019 15:59:59,94
9/2/2019 15:59:59,92
9/3/2019 15:59:59,91
9/4/2019 15:59:59,91
9/5/2019 15:59:59,91
9/6/2019 15:59:59,93
9/9/2019 15:59:59,95
9/10/2019 15:59:59,94
9/11/2019 15:59:59,102
9/12/2019 15:59:59,97
9/13/2019 15:59:59,96
9/16/2019 15:59:59,98
9/17/2019 15:59:59,98
9/18/2019 15:59:59,96
9/19/2019 15:59:59,94
9/20/2019 15:59:59,94
9/23/2019 15:59:59,93
9/24/2019 15:59:59,91
9/25/2019 15:59:59,91
9/26/2019 15:59:59,92
9/27/2019 15:59:59,91
9/30/2019 15:59:59,90
10/1/2019 15:59:59,90
10/2/2019 15:59:59,87
10/3/2019 15:59:59,86
10/4/2019 15:59:59,85
10/7/2019 15:59:59,79
10/8/2019 15:59:59,81
10/9/2019 15:59:59,83
10/10/2019 15:59:59,81
10/11/2019 15:59:59,84
10/14/2019 15:59:59,82
10/15/2019 15:59:59,83
10/16/2019 15:59:59,84
10/17/2019 15:59:59,84
10/18/2019 15:59:59,85
10/21/2019 15:59:59,84
10/22/2019 15:59:59,83
10/23/2019 15:59:59,83
10/24/2019 15:59:59,85
10/25/2019 15:59:59,86
10/28/2019 15:59:59,99
10/29/2019 15:59:59,94
10/30/2019 15:59:59,88
10/31/2019 15:59:59,85
11/1/2019 15:59:59,83
11/4/2019 15:59:59,82
11/5/2019 15:59:59,84
11/6/2019 15:59:59,84
11/7/2019 15:59:59,79
11/8/2019 15:59:59,81
11/11/2019 15:59:59,80
11/12/2019 15:59:59,80
11/13/2019 15:59:59,78
11/14/2019 15:59:59,77
11/15/2019 15:59:59,77
11/18/2019 15:59:59,78
11/19/2019 15:59:59,77
11/20/2019 15:59:59,76
11/21/2019 15:59:59,75
11/22/2019 15:59:59,74
11/25/2019 15:59:59,73
11/26/2019 15:59:59,70
11/27/2019 15:59:59,66
11/28/2019 15:59:59,63
11/29/2019 15:59:59,65
12/2/2019 15:59:59,72
12/3/2019 15:59:59,67
12/4/2019 15:59:59,67
12/5/2019 15:59:59,68
12/6/2019 15:59:59,67
12/9/2019 15:59:59,66
12/10/2019 15:59:59,68
12/11/2019 15:59:59,72
12/12/2019 15:59:59,67
12/13/2019 15:59:59,67
12/16/2019 15:59:59,69
12/17/2019 15:59:59,69
12/18/2019 15:59:59,68
12/19/2019 15:59:59,67
12/20/2019 15:59:59,65
12/23/2019 15:59:59,66
12/26/2019 15:59:59,68
12/27/2019 15:59:59,66
12/30/2019 15:59:59,66
1/2/2020 15:59:59,66
1/3/2020 15:59:59,73
1/6/2020 15:59:59,69
1/7/2020 15:59:59,69
1/8/2020 15:59:59,68
1/9/2020 15:59:59,68
1/10/2020 15:59:59,71
1/13/2020 15:59:59,72
1/14/2020 15:59:59,71
1/15/2020 15:59:59,67
1/16/2020 15:59:59,68
1/17/2020 15:59:59,66
1/20/2020 15:59:59,65
1/21/2020 15:59:59,65
1/22/2020 15:59:59,63
1/23/2020 15:59:59,61
1/24/2020 15:59:59,56
1/27/2020 15:59:59,51
1/28/2020 15:59:59,56
1/29/2020 15:59:59,57
1/30/2020 15:59:59,54
1/31/2020 15:59:59,53
2/3/2020 15:59:59,53
2/4/2020 15:59:59,53
2/5/2020 15:59:59,51
2/6/2020 15:59:59,53
2/7/2020 15:59:59,53
2/10/2020 15:59:59,52
2/11/2020 15:59:59,52
2/12/2020 15:59:59,52
2/13/2020 15:59:59,52
2/14/2020 15:59:59,51
2/17/2020 15:59:59,51
2/18/2020 15:59:59,52
2/19/2020 15:59:59,51
2/20/2020 15:59:59,50
2/21/2020 15:59:59,50
2/24/2020 15:59:59,50
2/25/2020 15:59:59,50
2/26/2020 15:59:59,50
2/27/2020 15:59:59,50
2/28/2020 15:59:59,50
3/2/2020 15:59:59,50
3/3/2020 15:59:59,50
3/4/2020 15:59:59,50
3/5/2020 15:59:59,50
3/6/2020 15:59:59,50
3/9/2020 15:59:59,50
3/10/2020 15:59:59,50
3/11/2020 15:59:59,50
3/12/2020 15:59:59,50
3/13/2020 15:59:59,50
3/16/2020 15:59:59,50
3/17/2020 15:59:59,50
3/18/2020 15:59:59,50
3/19/2020 15:59:59,50
3/20/2020 15:59:59,50
3/23/2020 15:59:59,50
3/24/2020 15:59:59,50
3/26/2020 15:59:59,50
3/27/2020 15:59:59,50
3/30/2020 15:59:59,50
3/31/2020 15:59:59,50
4/1/2020 15:59:59,50
4/2/2020 15:59:59,50
4/3/2020 15:59:59,50
4/6/2020 15:59:59,50
4/7/2020 15:59:59,50
4/8/2020 15:59:59,50
4/9/2020 15:59:59,50
4/13/2020 15:59:59,50
4/14/2020 15:59:59,50
4/15/2020 15:59:59,50
4/16/2020 15:59:59,50
4/17/2020 15:59:59,50
4/20/2020 15:59:59,50
4/21/2020 15:59:59,50
4/22/2020 15:59:59,50
4/23/2020 15:59:59,50
4/24/2020 15:59:59,50
4/27/2020 15:59:59,50
4/28/2020 15:59:59,50
4/29/2020 15:59:59,50
4/30/2020 15:59:59,50
5/4/2020 15:59:59,50
5/5/2020 15:59:59,50
5/6/2020 15:59:59,50
5/8/2020 15:59:59,50
5/11/2020 15:59:59,50
5/12/2020 15:59:59,50
5/13/2020 15:59:59,50
5/14/2020 15:59:59,50
5/15/2020 15:59:59,50
5/18/2020 15:59:59,50
5/19/2020 15:59:59,50
5/20/2020 15:59:59,50
5/26/2020 15:59:59,50
5/27/2020 15:59:59,50
5/28/2020 15:59:59,50
5/29/2020 15:59:59,50
6/2/2020 15:59:59,50
6/3/2020 15:59:59,50
6/4/2020 15:59:59,50
6/5/2020 15:59:59,50
6/8/2020 15:59:59,50
6/9/2020 15:59:59,50
6/10/2020 15:59:59,50
6/11/2020 15:59:59,50
6/12/2020 15:59:59,50
6/15/2020 15:59:59,50
6/16/2020 15:59:59,50
6/17/2020 15:59:59,50
6/18/2020 15:59:59,50
6/19/2020 15:59:59,50
6/22/2020 15:59:59,50
6/23/2020 15:59:59,50
6/24/2020 15:59:59,50
6/25/2020 15:59:59,50
6/26/2020 15:59:59,50
6/29/2020 15:59:59,50
6/30/2020 15:59:59,50
7/1/2020 15:59:59,50
7/2/2020 15:59:59,50
7/3/2020 15:59:59,50
7/6/2020 15:59:59,50
7/7/2020 15:59:59,50
7/8/2020 15:59:59,50
7/9/2020 15:59:59,50
7/10/2020 15:59:59,50
7/13/2020 15:59:59,50
7/14/2020 15:59:59,50
7/15/2020 15:59:59,50
7/16/2020 15:59:59,50
7/17/2020 15:59:59,50
7/20/2020 15:59:59,50
7/21/2020 15:59:59,50
7/22/2020 15:59:59,50
7/23/2020 15:59:59,50
7/24/2020 15:59:59,50
7/27/2020 15:59:59,50
7/28/2020 15:59:59,50
7/29/2020 15:59:59,50
7/30/2020 15:59:59,50
8/3/2020 15:59:59,50
8/4/2020 15:59:59,50
8/5/2020 15:59:59,50
8/6/2020 15:59:59,50
8/7/2020 15:59:59,50
8/10/2020 15:59:59,50
8/11/2020 15:59:59,50
8/12/2020 15:59:59,50
8/13/2020 15:59:59,50
8/14/2020 15:59:59,50
8/18/2020 15:59:59,50
8/19/2020 15:59:59,50
8/24/2020 15:59:59,50
8/25/2020 15:59:59,50
8/26/2020 15:59:59,50
8/27/2020 15:59:59,50
8/28/2020 15:59:59,50
8/31/2020 15:59:59,50
9/1/2020 15:59:59,50
9/2/2020 15:59:59,50
9/3/2020 15:59:59,52
9/4/2020 15:59:59,51
9/7/2020 15:59:59,52
9/8/2020 15:59:59,50
9/9/2020 15:59:59,50
9/10/2020 15:59:59,50
9/11/2020 15:59:59,50
9/14/2020 15:59:59,50
9/15/2020 15:59:59,50
9/16/2020 15:59:59,50
9/17/2020 15:59:59,50
9/18/2020 15:59:59,50
9/21/2020 15:59:59,50
9/22/2020 15:59:59,50
9/23/2020 15:59:59,50
9/24/2020 15:59:59,50
9/25/2020 15:59:59,50
9/28/2020 15:59:59,50
9/29/2020 15:59:59,50
9/30/2020 15:59:59,50
10/1/2020 15:59:59,50
10/2/2020 15:59:59,50
10/5/2020 15:59:59,50
10/6/2020 15:59:59,50
10/7/2020 15:59:59,51
10/8/2020 15:59:59,50
10/9/2020 15:59:59,50
10/12/2020 15:59:59,50
10/13/2020 15:59:59,50
10/14/2020 15:59:59,50
10/15/2020 15:59:59,50
10/16/2020 15:59:59,50
10/19/2020 15:59:59,50
10/20/2020 15:59:59,50
10/21/2020 15:59:59,50
10/22/2020 15:59:59,50
10/23/2020 15:59:59,50
10/26/2020 15:59:59,50
10/27/2020 15:59:59,50
11/2/2020 15:59:59,50
11/3/2020 15:59:59,51
11/4/2020 15:59:59,50
11/5/2020 15:59:59,50
11/6/2020 15:59:59,50
11/9/2020 15:59:59,50
11/10/2020 15:59:59,50
11/11/2020 15:59:59,50
11/12/2020 15:59:59,50
11/13/2020 15:59:59,50
11/16/2020 15:59:59,50
11/17/2020 15:59:59,50
11/18/2020 15:59:59,50
11/19/2020 15:59:59,50
11/20/2020 15:59:59,50
11/23/2020 15:59:59,53
11/24/2020 15:59:59,57
11/25/2020 15:59:59,72
11/26/2020 15:59:59,76
11/27/2020 15:59:59,71
11/30/2020 15:59:59,67
12/1/2020 15:59:59,63
12/2/2020 15:59:59,59
12/3/2020 15:59:59,71
12/4/2020 15:59:59,68
12/7/2020 15:59:59,70
12/8/2020 15:59:59,73
12/10/2020 15:59:59,70
12/11/2020 15:59:59,69
12/14/2020 15:59:59,71
12/15/2020 15:59:59,70
12/16/2020 15:59:59,70
12/17/2020 15:59:59,83
12/18/2020 15:59:59,81
12/21/2020 15:59:59,78
12/22/2020 15:59:59,73
12/23/2020 15:59:59,72
12/28/2020 15:59:59,75
12/29/2020 15:59:59,73
12/30/2020 15:59:59,72
1/4/2021 15:00:00,74
1/5/2021 15:00:00,74
1/6/2021 15:00:00,71
1/7/2021 15:59:59,73
1/8/2021 15:59:59,78
1/11/2021 15:00:00,79
1/12/2021 15:00:00,77
1/13/2021 15:00:00,103
1/14/2021 15:00:00,105
1/15/2021 15:00:00,120
1/18/2021 15:00:00,130
1/19/2021 15:00:00,121
1/20/2021 15:00:00,113
1/21/2021 15:00:00,106
1/22/2021 15:00:00,99
1/25/2021 15:00:00,93
1/26/2021 15:00:00,87
1/27/2021 15:00:00,81
1/28/2021 15:00:00,76
1/29/2021 15:00:00,71
2/1/2021 15:00:00,67
2/2/2021 15:00:00,63
2/3/2021 15:00:00,60
2/4/2021 15:00:00,56
2/5/2021 15:00:00,63
2/8/2021 15:00:00,66
2/9/2021 15:00:00,65
2/10/2021 15:00:00,66
2/11/2021 15:00:00,65
2/15/2021 15:00:00,65
2/16/2021 15:00:00,64
2/17/2021 15:00:00,61
2/18/2021 15:00:00,60
2/19/2021 15:00:00,58
2/22/2021 15:00:00,61
2/23/2021 15:59:59,62
2/24/2021 15:00:00,59
2/25/2021 15:00:00,65
2/26/2021 15:00:00,61
3/1/2021 15:00:00,62
3/2/2021 15:00:00,62
3/3/2021 15:00:00,61
3/4/2021 15:00:00,61
3/5/2021 15:00:00,60
3/8/2021 15:59:59,59
3/9/2021 15:00:00,59
3/10/2021 15:00:00,59
3/12/2021 15:00:00,61
3/15/2021 15:00:00,61
3/16/2021 15:00:00,60
3/17/2021 15:00:00,60
3/18/2021 15:00:00,61
3/19/2021 15:00:00,62
3/22/2021 15:00:00,68
3/23/2021 15:00:00,73
3/24/2021 15:00:00,68
3/25/2021 15:00:00,65
3/26/2021 15:00:00,65
3/29/2021 15:00:00,61
3/30/2021 15:00:00,60
3/31/2021 15:00:00,59
4/1/2021 15:00:00,60
4/5/2021 15:00:00,60
4/6/2021 15:00:00,60
4/7/2021 15:00:00,60
4/8/2021 15:00:00,63
4/9/2021 15:00:00,62
4/12/2021 15:00:00,60
4/13/2021 15:00:00,59
4/14/2021 15:00:00,60
4/15/2021 15:00:00,60
4/16/2021 15:00:00,61
4/19/2021 15:00:00,61
4/20/2021 15:00:00,62
4/21/2021 15:00:00,62
4/22/2021 15:00:00,65
4/23/2021 15:00:00,65
4/26/2021 15:00:00,64
4/27/2021 15:00:00,62
4/28/2021 15:00:00,61
4/29/2021 15:00:00,62
4/30/2021 15:00:00,63
5/3/2021 15:59:59,67
5/4/2021 15:59:59,65
5/5/2021 15:00:00,63
5/6/2021 15:00:00,64
5/7/2021 15:00:00,63
5/10/2021 15:59:59,62
5/11/2021 15:59:59,63
5/17/2021 15:00:00,60
5/18/2021 15:00:00,62
5/19/2021 15:00:00,61
5/20/2021 15:00:00,60
5/21/2021 15:00:00,60
5/24/2021 15:00:00,59
5/25/2021 15:00:00,61
5/27/2021 15:00:00,60
5/28/2021 15:00:00,60
5/31/2021 15:00:00,60
6/2/2021 15:00:00,61
6/3/2021 15:00:00,61
6/4/2021 15:00:00,61
6/7/2021 15:00:00,60
6/8/2021 15:00:00,61
6/9/2021 15:00:00,61
6/10/2021 15:00:00,60
6/11/2021 15:00:00,63
6/14/2021 15:59:59,61
6/15/2021 15:00:00,61
6/16/2021 15:00:00,61
6/17/2021 15:00:00,60
6/18/2021 15:00:00,58
6/21/2021 15:59:59,58
6/22/2021 15:00:00,59
6/23/2021 15:00:00,60
6/24/2021 15:00:00,59
6/25/2021 15:00:00,59
6/28/2021 15:59:59,58
6/29/2021 15:00:00,59
6/30/2021 15:00:00,60
7/1/2021 15:00:00,60
7/2/2021 15:00:00,60
7/5/2021 15:00:00,60
7/6/2021 15:00:00,60
7/7/2021 15:00:00,59
7/8/2021 15:00:00,59
7/9/2021 15:00:00,60
7/12/2021 15:00:00,59
7/13/2021 15:00:00,58
7/14/2021 15:00:00,57
7/15/2021 15:00:00,57
7/16/2021 15:00:00,58
7/19/2021 15:00:00,57
7/21/2021 15:00:00,57
7/22/2021 15:00:00,59
7/23/2021 15:00:00,57
7/26/2021 15:00:00,57
7/27/2021 15:00:00,56
7/28/2021 15:00:00,56
7/29/2021 15:00:00,58
7/30/2021 15:00:00,57
8/2/2021 15:00:00,58
8/3/2021 15:00:00,57
8/4/2021 15:00:00,57
8/5/2021 15:00:00,57
8/6/2021 15:00:00,57
8/9/2021 15:00:00,55
8/10/2021 15:00:00,53
8/12/2021 15:00:00,55
8/13/2021 15:00:00,54
8/16/2021 15:00:00,55
8/18/2021 15:00:00,54
8/19/2021 15:00:00,53
8/20/2021 15:00:00,53
8/23/2021 15:59:59,54
8/24/2021 15:59:59,53
8/25/2021 15:00:00,54
8/26/2021 15:00:00,53
8/27/2021 15:00:00,52
8/30/2021 15:00:00,55
8/31/2021 15:00:00,54
9/1/2021 15:00:00,54
9/2/2021 15:00:00,53
9/3/2021 15:00:00,56
9/6/2021 15:00:00,56
9/7/2021 15:00:00,56
9/8/2021 15:00:00,55
9/9/2021 15:00:00,55
9/10/2021 15:00:00,54
9/13/2021 15:00:00,54
9/14/2021 15:00:00,54
9/15/2021 15:00:00,54
9/16/2021 15:00:00,54
9/17/2021 15:00:00,55
9/20/2021 15:00:00,53
9/21/2021 15:00:00,54
9/22/2021 15:00:00,53
9/23/2021 15:00:00,53
9/24/2021 15:00:00,56
9/27/2021 15:00:00,56
9/28/2021 15:00:00,68
9/29/2021 15:00:00,64
9/30/2021 15:00:00,66
10/1/2021 15:00:00,68
10/4/2021 15:00:00,84
10/5/2021 15:00:00,91
10/6/2021 15:00:00,92
10/7/2021 15:00:00,86
10/8/2021 15:00:00,86
10/11/2021 15:00:00,94
10/12/2021 15:59:59,93
10/13/2021 15:00:00,87
10/14/2021 15:59:59,88
10/15/2021 15:59:59,87
10/18/2021 15:00:00,86
10/19/2021 15:00:00,83
10/21/2021 15:00:00,78
10/22/2021 15:00:00,74
10/25/2021 15:00:00,75
10/26/2021 15:00:00,75
10/27/2021 15:00:00,75
10/28/2021 15:00:00,71
10/29/2021 15:00:00,72
11/1/2021 15:00:00,73
11/2/2021 15:00:00,70
11/3/2021 15:00:00,73
11/4/2021 15:59:59,74
11/5/2021 15:00:00,71
11/8/2021 15:00:00,71
11/9/2021 15:00:00,72
11/10/2021 15:00:00,71
11/11/2021 15:00:00,71
11/12/2021 15:00:00,70
11/15/2021 15:00:00,66
11/16/2021 15:00:00,66
11/17/2021 15:00:00,67
11/18/2021 15:00:00,66
11/19/2021 15:00:00,69
11/22/2021 15:00:00,69
11/23/2021 15:00:00,71
11/24/2021 15:00:00,71
11/25/2021 15:00:00,71
11/26/2021 15:00:00,67
11/29/2021 15:00:00,65
11/30/2021 15:00:00,66
12/1/2021 15:59:59,65
12/2/2021 15:59:59,68
12/3/2021 15:59:59,68
12/6/2021 15:59:59,67
12/7/2021 15:59:59,67
12/8/2021 15:59:59,68
12/9/2021 15:59:59,68
12/10/2021 15:59:59,69
12/13/2021 15:59:59,71
12/14/2021 15:59:59,70
12/15/2021 15:59:59,69
12/16/2021 15:59:59,68
12/17/2021 15:59:59,69
12/20/2021 15:59:59,67
12/21/2021 15:59:59,67
12/22/2021 15:59:59,65
12/23/2021 15:59:59,66
12/24/2021 15:59:59,66
12/27/2021 15:59:59,64
12/28/2021 15:59:59,65
12/29/2021 15:59:59,67
